# BUSCO version is: 5.2.1 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
582265at33208	Duplicated	TRINITY_DN10066_c0_g1_i5:388-1125	196.2	154
582341at33208	Duplicated	TRINITY_DN9007_c0_g2_i1:47-466	200.4	103
582341at33208	Duplicated	TRINITY_DN143287_c0_g1_i1:18-437	188.5	103
582473at33208	Duplicated	TRINITY_DN13616_c0_g1_i16:440-1039	216.3	157
582473at33208	Duplicated	TRINITY_DN13616_c0_g1_i7:442-1041	216.3	157
582823at33208	Fragmented	TRINITY_DN201675_c0_g1_i1:18-416	187.4	131
582951at33208	Duplicated	TRINITY_DN2600_c0_g2_i2:86-505	150.6	102
582951at33208	Duplicated	TRINITY_DN2600_c0_g2_i4:86-505	150.6	102
582951at33208	Duplicated	TRINITY_DN2600_c0_g2_i5:86-505	150.6	102
583626at33208	Complete	TRINITY_DN490_c0_g1_i1:609-1124	85.9	131
584023at33208	Duplicated	TRINITY_DN8373_c0_g1_i1:453-1277	214.2	215
584023at33208	Duplicated	TRINITY_DN8373_c0_g1_i2:453-1277	214.2	215
584023at33208	Duplicated	TRINITY_DN8373_c0_g1_i3:453-1277	214.2	215
584333at33208	Duplicated	TRINITY_DN954_c0_g1_i1:520-1014	52.0	110
584333at33208	Duplicated	TRINITY_DN954_c0_g1_i2:485-979	52.0	110
584333at33208	Duplicated	TRINITY_DN954_c0_g1_i5:485-979	52.0	110
584333at33208	Duplicated	TRINITY_DN954_c0_g1_i6:567-1061	52.0	110
584373at33208	Duplicated	TRINITY_DN5265_c0_g1_i1:131-670	56.5	57
584373at33208	Duplicated	TRINITY_DN5265_c0_g1_i2:131-670	56.5	57
584373at33208	Duplicated	TRINITY_DN5265_c0_g1_i5:285-824	56.5	57
585078at33208	Duplicated	TRINITY_DN1708_c0_g1_i2:67-444	85.9	70
585078at33208	Duplicated	TRINITY_DN1708_c0_g1_i3:67-444	85.9	70
585078at33208	Duplicated	TRINITY_DN1708_c0_g1_i4:67-444	85.9	70
585078at33208	Duplicated	TRINITY_DN1708_c0_g1_i6:67-444	85.9	70
585232at33208	Duplicated	TRINITY_DN11800_c0_g1_i1:524-1066	123.4	109
585232at33208	Duplicated	TRINITY_DN11800_c0_g1_i2:278-820	123.4	109
585305at33208	Duplicated	TRINITY_DN584_c0_g1_i1:69-398	164.0	85
585305at33208	Duplicated	TRINITY_DN584_c0_g1_i3:69-398	164.0	85
585305at33208	Duplicated	TRINITY_DN584_c0_g1_i4:69-398	164.0	85
585305at33208	Duplicated	TRINITY_DN584_c0_g1_i7:69-398	164.0	85
585313at33208	Duplicated	TRINITY_DN121800_c0_g1_i2:35-691	277.3	185
585313at33208	Duplicated	TRINITY_DN121800_c0_g1_i1:71-715	276.4	185
585656at33208	Duplicated	TRINITY_DN3255_c0_g1_i1:129-677	206.1	144
585656at33208	Duplicated	TRINITY_DN3255_c0_g1_i2:129-677	206.1	144
585726at33208	Duplicated	TRINITY_DN9398_c0_g1_i1:52-663	174.7	150
585726at33208	Duplicated	TRINITY_DN9398_c0_g1_i2:237-848	174.7	150
585726at33208	Duplicated	TRINITY_DN9398_c0_g1_i3:98-709	174.7	150
585809at33208	Complete	TRINITY_DN29023_c0_g1_i1:80-1114	200.3	213
586156at33208	Complete	TRINITY_DN165876_c0_g1_i1:91-522	124.0	107
586310at33208	Duplicated	TRINITY_DN6182_c0_g1_i2:345-935	141.2	143
586310at33208	Duplicated	TRINITY_DN6182_c0_g1_i3:345-935	141.2	143
586690at33208	Duplicated	TRINITY_DN19715_c0_g1_i10:72-515	151.3	116
586690at33208	Duplicated	TRINITY_DN19715_c0_g1_i1:72-515	151.3	116
586690at33208	Duplicated	TRINITY_DN19715_c0_g1_i4:72-515	151.3	116
586690at33208	Duplicated	TRINITY_DN19715_c0_g1_i5:72-515	151.3	116
586690at33208	Duplicated	TRINITY_DN19715_c0_g1_i6:72-515	151.3	116
586690at33208	Duplicated	TRINITY_DN19715_c0_g1_i7:72-515	151.3	116
586719at33208	Duplicated	TRINITY_DN4849_c0_g1_i1:160-642	209.3	128
586719at33208	Duplicated	TRINITY_DN4849_c0_g1_i3:10-492	209.3	128
586719at33208	Duplicated	TRINITY_DN4849_c0_g1_i4:10-492	209.3	128
586719at33208	Duplicated	TRINITY_DN4849_c0_g1_i7:10-492	209.3	128
586719at33208	Duplicated	TRINITY_DN4849_c0_g1_i6:160-633	202.7	125
587399at33208	Duplicated	TRINITY_DN5142_c0_g1_i10:136-957	122.8	138
587399at33208	Duplicated	TRINITY_DN5142_c0_g1_i2:136-957	122.8	138
587399at33208	Duplicated	TRINITY_DN5142_c0_g1_i4:136-957	122.8	138
587399at33208	Duplicated	TRINITY_DN5142_c0_g1_i5:136-957	122.8	138
587399at33208	Duplicated	TRINITY_DN5142_c0_g1_i6:136-957	122.8	138
587399at33208	Duplicated	TRINITY_DN5142_c0_g1_i8:136-957	122.8	138
587399at33208	Duplicated	TRINITY_DN5142_c0_g1_i9:136-957	122.8	138
587407at33208	Duplicated	TRINITY_DN3037_c0_g1_i1:54-791	124.5	179
587407at33208	Duplicated	TRINITY_DN3037_c0_g1_i3:54-791	123.8	179
587513at33208	Complete	TRINITY_DN7854_c0_g1_i1:181-1437	285.6	277
587688at33208	Duplicated	TRINITY_DN8977_c0_g1_i1:73-540	99.5	78
587688at33208	Duplicated	TRINITY_DN8977_c0_g1_i2:57-524	99.5	78
587688at33208	Duplicated	TRINITY_DN8977_c0_g1_i3:57-527	99.4	78
587958at33208	Duplicated	TRINITY_DN906_c0_g1_i3:17-385	176.7	83
587958at33208	Duplicated	TRINITY_DN906_c0_g1_i6:17-385	176.7	83
587958at33208	Duplicated	TRINITY_DN906_c0_g1_i8:17-385	176.7	83
589773at33208	Duplicated	TRINITY_DN9632_c0_g1_i10:1472-2305	67.4	54
589773at33208	Duplicated	TRINITY_DN9632_c0_g1_i2:1084-1917	67.4	54
589773at33208	Duplicated	TRINITY_DN9632_c0_g1_i4:1404-2237	67.4	54
589773at33208	Duplicated	TRINITY_DN9632_c0_g1_i9:1404-2237	67.4	54
589901at33208	Duplicated	TRINITY_DN1500_c0_g1_i3:126-1094	286.1	258
589901at33208	Duplicated	TRINITY_DN1500_c0_g1_i5:923-1891	286.1	258
589901at33208	Duplicated	TRINITY_DN1500_c0_g1_i8:923-1891	286.1	258
590221at33208	Complete	TRINITY_DN2746_c0_g1_i1:93-473	95.9	95
590347at33208	Complete	TRINITY_DN39891_c0_g1_i3:145-669	106.0	125
590416at33208	Duplicated	TRINITY_DN3981_c0_g1_i3:920-1573	255.3	174
590416at33208	Duplicated	TRINITY_DN3981_c0_g1_i4:909-1562	255.3	174
590416at33208	Duplicated	TRINITY_DN3981_c0_g1_i5:937-1590	255.3	174
590416at33208	Duplicated	TRINITY_DN3981_c0_g1_i1:904-1557	255.3	174
590416at33208	Duplicated	TRINITY_DN3981_c0_g1_i2:920-1573	255.3	174
590470at33208	Duplicated	TRINITY_DN3777_c0_g1_i2:141-986	169.3	200
590470at33208	Duplicated	TRINITY_DN3777_c0_g1_i4:141-986	169.1	200
590470at33208	Duplicated	TRINITY_DN3777_c0_g1_i5:141-986	169.1	200
590470at33208	Duplicated	TRINITY_DN3777_c0_g1_i1:3-848	168.9	200
591316at33208	Duplicated	TRINITY_DN4729_c0_g1_i1:376-882	154.5	125
591316at33208	Duplicated	TRINITY_DN4729_c0_g1_i15:377-883	154.4	125
591316at33208	Duplicated	TRINITY_DN4729_c0_g1_i2:376-882	154.4	125
591316at33208	Duplicated	TRINITY_DN4729_c0_g1_i8:376-882	154.4	125
591391at33208	Duplicated	TRINITY_DN13576_c0_g1_i1:39-554	159.7	132
591391at33208	Duplicated	TRINITY_DN13576_c0_g1_i2:67-582	158.7	130
591498at33208	Duplicated	TRINITY_DN448_c0_g1_i3:479-1180	148.2	159
591498at33208	Duplicated	TRINITY_DN448_c0_g1_i2:479-1186	148.1	159
591498at33208	Duplicated	TRINITY_DN448_c0_g1_i1:479-1147	145.2	136
592087at33208	Duplicated	TRINITY_DN3291_c0_g1_i10:123-755	226.6	157
592087at33208	Duplicated	TRINITY_DN3291_c0_g1_i1:140-772	226.6	157
592087at33208	Duplicated	TRINITY_DN3291_c0_g1_i3:123-755	226.6	157
592087at33208	Duplicated	TRINITY_DN3291_c0_g1_i9:140-772	226.6	157
592094at33208	Duplicated	TRINITY_DN9800_c0_g1_i1:51-716	245.4	168
592094at33208	Duplicated	TRINITY_DN9800_c0_g1_i2:51-716	245.4	168
592759at33208	Duplicated	TRINITY_DN4365_c0_g1_i1:126-794	226.6	185
592759at33208	Duplicated	TRINITY_DN4365_c0_g1_i2:126-794	226.6	185
592872at33208	Duplicated	TRINITY_DN20495_c0_g1_i1:107-643	178.1	145
592872at33208	Duplicated	TRINITY_DN20495_c0_g1_i4:107-643	178.1	145
592872at33208	Duplicated	TRINITY_DN20495_c0_g1_i6:107-643	178.1	145
592872at33208	Duplicated	TRINITY_DN20495_c0_g1_i3:107-643	177.7	145
594172at33208	Duplicated	TRINITY_DN701_c0_g1_i18:678-1253	242.7	121
594172at33208	Duplicated	TRINITY_DN701_c0_g1_i21:861-1436	242.7	121
594172at33208	Duplicated	TRINITY_DN701_c0_g1_i28:408-983	242.7	121
594172at33208	Duplicated	TRINITY_DN701_c0_g1_i3:838-1413	242.7	121
594172at33208	Duplicated	TRINITY_DN701_c0_g1_i4:903-1478	242.7	121
594172at33208	Duplicated	TRINITY_DN130097_c0_g1_i1:12-467	217.0	121
594271at33208	Complete	TRINITY_DN610_c1_g1_i1:173-634	91.2	92
594842at33208	Complete	TRINITY_DN1649_c0_g1_i1:46-558	169.9	107
594937at33208	Duplicated	TRINITY_DN8463_c0_g1_i4:157-732	77.4	108
594937at33208	Duplicated	TRINITY_DN8463_c0_g1_i3:163-498	68.5	77
595010at33208	Duplicated	TRINITY_DN9876_c0_g1_i2:44-976	255.6	263
595010at33208	Duplicated	TRINITY_DN9876_c0_g1_i4:44-976	255.2	263
595316at33208	Duplicated	TRINITY_DN20273_c0_g1_i2:97-669	173.5	131
595316at33208	Duplicated	TRINITY_DN20273_c0_g1_i4:97-669	173.5	131
595316at33208	Duplicated	TRINITY_DN20273_c0_g1_i1:97-609	160.9	121
595404at33208	Duplicated	TRINITY_DN3876_c0_g1_i1:89-535	190.9	125
595404at33208	Duplicated	TRINITY_DN3876_c0_g1_i2:89-535	190.9	125
595404at33208	Duplicated	TRINITY_DN3876_c0_g1_i3:89-535	190.9	125
595858at33208	Duplicated	TRINITY_DN7719_c0_g1_i2:89-1651	374.0	290
595858at33208	Duplicated	TRINITY_DN7719_c0_g1_i5:89-1651	373.8	289
595858at33208	Duplicated	TRINITY_DN7719_c0_g1_i3:8-1306	372.4	298
596131at33208	Complete	TRINITY_DN4589_c0_g1_i1:55-399	155.5	101
596973at33208	Complete	TRINITY_DN5572_c1_g1_i1:440-916	130.4	136
597023at33208	Fragmented	TRINITY_DN2327_c0_g1_i1:237-806	96.9	117
597816at33208	Duplicated	TRINITY_DN5563_c0_g1_i1:148-732	170.6	136
597816at33208	Duplicated	TRINITY_DN5563_c0_g1_i3:148-732	170.6	136
598405at33208	Duplicated	TRINITY_DN9902_c0_g1_i1:66-473	137.1	94
598405at33208	Duplicated	TRINITY_DN9902_c0_g1_i2:0-485	136.5	94
598405at33208	Duplicated	TRINITY_DN9902_c0_g1_i12:107-604	136.4	94
598405at33208	Duplicated	TRINITY_DN9902_c0_g1_i14:125-622	136.4	94
598405at33208	Duplicated	TRINITY_DN9902_c0_g1_i9:75-572	136.4	94
598405at33208	Duplicated	TRINITY_DN9902_c0_g1_i4:66-563	136.4	94
598405at33208	Duplicated	TRINITY_DN9902_c0_g1_i10:2-377	126.9	94
598944at33208	Duplicated	TRINITY_DN5314_c0_g1_i6:583-1485	188.6	270
598944at33208	Duplicated	TRINITY_DN5314_c0_g1_i7:583-1485	188.3	270
599320at33208	Duplicated	TRINITY_DN30269_c0_g1_i1:33-413	146.2	94
599320at33208	Duplicated	TRINITY_DN127792_c0_g1_i1:68-409	139.8	94
599320at33208	Duplicated	TRINITY_DN3373_c0_g1_i1:113-451	135.7	93
600462at33208	Duplicated	TRINITY_DN6627_c0_g1_i2:836-1591	111.2	180
600462at33208	Duplicated	TRINITY_DN6627_c0_g1_i1:655-1353	109.8	176
600462at33208	Duplicated	TRINITY_DN6627_c0_g1_i3:836-1534	109.8	176
600823at33208	Duplicated	TRINITY_DN6768_c0_g1_i4:663-1421	156.7	150
600823at33208	Duplicated	TRINITY_DN6768_c0_g1_i3:0-434	144.6	123
600823at33208	Duplicated	TRINITY_DN6768_c0_g1_i1:663-1259	138.9	115
601242at33208	Duplicated	TRINITY_DN7646_c0_g1_i1:2-457	165.5	113
601242at33208	Duplicated	TRINITY_DN7646_c0_g1_i2:2-457	165.5	113
601650at33208	Duplicated	TRINITY_DN1951_c0_g1_i2:327-758	132.8	110
601650at33208	Duplicated	TRINITY_DN1951_c0_g1_i4:327-758	132.8	110
601650at33208	Duplicated	TRINITY_DN1951_c0_g1_i6:327-758	132.8	110
601650at33208	Duplicated	TRINITY_DN1951_c0_g1_i7:310-741	132.8	110
601768at33208	Duplicated	TRINITY_DN874_c0_g1_i1:97-984	217.7	235
601768at33208	Duplicated	TRINITY_DN874_c0_g1_i2:139-1026	217.7	235
601768at33208	Duplicated	TRINITY_DN874_c0_g1_i3:97-984	217.7	235
601875at33208	Duplicated	TRINITY_DN4507_c0_g1_i18:198-2060	150.5	204
601875at33208	Duplicated	TRINITY_DN4507_c0_g1_i13:198-2060	150.3	204
601875at33208	Duplicated	TRINITY_DN4507_c0_g1_i10:198-2060	148.9	204
601875at33208	Duplicated	TRINITY_DN4507_c0_g1_i15:198-2123	148.1	204
601875at33208	Duplicated	TRINITY_DN4507_c0_g1_i1:198-2126	148.1	205
601875at33208	Duplicated	TRINITY_DN4507_c0_g1_i12:189-674	134.9	134
601875at33208	Duplicated	TRINITY_DN4507_c0_g1_i19:189-674	134.9	134
601886at33208	Missing
601967at33208	Duplicated	TRINITY_DN14414_c0_g1_i1:421-957	130.7	119
601967at33208	Duplicated	TRINITY_DN14414_c0_g1_i2:158-694	130.7	119
601967at33208	Duplicated	TRINITY_DN14414_c0_g1_i4:395-931	130.7	119
601967at33208	Duplicated	TRINITY_DN14414_c0_g1_i3:95-424	127.3	100
602089at33208	Complete	TRINITY_DN20073_c0_g1_i1:65-409	164.8	98
602148at33208	Complete	TRINITY_DN8760_c0_g1_i1:123-458	98.8	68
602587at33208	Duplicated	TRINITY_DN1814_c0_g1_i11:671-985	113.0	69
602587at33208	Duplicated	TRINITY_DN1814_c0_g1_i13:247-561	113.0	69
602587at33208	Duplicated	TRINITY_DN1814_c0_g1_i14:671-985	113.0	69
602587at33208	Duplicated	TRINITY_DN1814_c0_g1_i15:648-962	113.0	69
602587at33208	Duplicated	TRINITY_DN1814_c0_g1_i18:247-561	113.0	69
602587at33208	Duplicated	TRINITY_DN1814_c0_g1_i1:648-962	113.0	69
602587at33208	Duplicated	TRINITY_DN1814_c0_g1_i5:648-962	113.0	69
602587at33208	Duplicated	TRINITY_DN1814_c0_g1_i8:247-561	113.0	69
602587at33208	Duplicated	TRINITY_DN1814_c0_g1_i9:648-962	113.0	69
603239at33208	Duplicated	TRINITY_DN2469_c0_g1_i1:86-694	97.2	149
603239at33208	Duplicated	TRINITY_DN2469_c0_g1_i8:86-694	97.2	149
603239at33208	Duplicated	TRINITY_DN2469_c0_g1_i10:86-712	97.1	146
603239at33208	Duplicated	TRINITY_DN2469_c0_g1_i4:86-673	97.0	150
603370at33208	Duplicated	TRINITY_DN3293_c0_g2_i2:237-659	210.1	124
603370at33208	Duplicated	TRINITY_DN141119_c0_g1_i1:27-656	205.4	125
603370at33208	Duplicated	TRINITY_DN25423_c0_g1_i1:227-646	194.8	124
603609at33208	Complete	TRINITY_DN20931_c0_g1_i1:69-488	119.1	109
603673at33208	Complete	TRINITY_DN20155_c0_g1_i1:230-676	170.0	114
604211at33208	Duplicated	TRINITY_DN34355_c0_g1_i10:22-633	108.6	155
604211at33208	Duplicated	TRINITY_DN34355_c0_g1_i1:22-633	108.3	156
604211at33208	Duplicated	TRINITY_DN34355_c0_g1_i4:22-633	108.1	156
604211at33208	Duplicated	TRINITY_DN34355_c0_g1_i3:16-645	108.1	156
604211at33208	Duplicated	TRINITY_DN34355_c0_g1_i5:466-903	97.9	128
604211at33208	Duplicated	TRINITY_DN34355_c0_g1_i11:307-744	97.5	128
604943at33208	Complete	TRINITY_DN2790_c0_g1_i1:97-534	157.4	118
605189at33208	Duplicated	TRINITY_DN8243_c0_g1_i1:72-407	69.6	68
605189at33208	Duplicated	TRINITY_DN8243_c0_g1_i2:72-407	69.6	68
606048at33208	Duplicated	TRINITY_DN16671_c0_g1_i10:215-610	145.4	120
606048at33208	Duplicated	TRINITY_DN16671_c0_g1_i11:145-540	145.4	120
606048at33208	Duplicated	TRINITY_DN16671_c0_g1_i13:272-667	145.4	120
606048at33208	Duplicated	TRINITY_DN16671_c0_g1_i15:211-606	145.4	120
606048at33208	Duplicated	TRINITY_DN16671_c0_g1_i16:144-539	145.4	120
606048at33208	Duplicated	TRINITY_DN16671_c0_g1_i1:202-597	145.4	120
606048at33208	Duplicated	TRINITY_DN16671_c0_g1_i3:281-676	145.4	120
606539at33208	Duplicated	TRINITY_DN193682_c0_g1_i1:14-433	148.9	115
606539at33208	Duplicated	TRINITY_DN8562_c0_g1_i1:151-534	143.2	115
606539at33208	Duplicated	TRINITY_DN151561_c0_g1_i1:3-332	139.1	105
606748at33208	Complete	TRINITY_DN22437_c0_g1_i1:405-722	136.1	85
606776at33208	Complete	TRINITY_DN8197_c0_g1_i1:368-793	59.4	92
606795at33208	Complete	TRINITY_DN5561_c0_g1_i1:47-421	120.1	100
606958at33208	Duplicated	TRINITY_DN1591_c0_g1_i1:242-601	157.2	98
606958at33208	Duplicated	TRINITY_DN1591_c0_g1_i2:105-464	157.2	98
607862at33208	Duplicated	TRINITY_DN5731_c0_g1_i1:91-459	144.3	107
607862at33208	Duplicated	TRINITY_DN117473_c0_g1_i1:33-320	137.0	91
608011at33208	Complete	TRINITY_DN13514_c0_g1_i1:107-391	138.0	73
608074at33208	Duplicated	TRINITY_DN19597_c0_g1_i2:98-697	188.1	132
608074at33208	Duplicated	TRINITY_DN19597_c0_g1_i1:98-697	187.7	131
608190at33208	Duplicated	TRINITY_DN1640_c0_g1_i1:70-417	94.0	91
608190at33208	Duplicated	TRINITY_DN1640_c0_g1_i2:55-402	94.0	91
608669at33208	Missing
608869at33208	Duplicated	TRINITY_DN311_c0_g1_i1:212-592	128.3	104
608869at33208	Duplicated	TRINITY_DN311_c0_g1_i4:211-591	128.3	104
608869at33208	Duplicated	TRINITY_DN311_c0_g1_i5:151-531	128.3	104
608869at33208	Duplicated	TRINITY_DN311_c0_g1_i2:152-532	124.6	104
608924at33208	Duplicated	TRINITY_DN11570_c0_g1_i1:49-456	175.7	118
608924at33208	Duplicated	TRINITY_DN11570_c0_g1_i3:49-456	175.7	118
609899at33208	Duplicated	TRINITY_DN2244_c0_g1_i1:548-895	120.5	96
609899at33208	Duplicated	TRINITY_DN2244_c0_g1_i2:548-895	120.5	96
610427at33208	Duplicated	TRINITY_DN6852_c0_g2_i1:416-793	128.7	95
610427at33208	Duplicated	TRINITY_DN6852_c0_g2_i3:442-819	128.7	95
610541at33208	Complete	TRINITY_DN28713_c8_g1_i1:165-635	97.2	126
611258at33208	Duplicated	TRINITY_DN3461_c0_g1_i8:71-814	183.2	181
611258at33208	Duplicated	TRINITY_DN3461_c0_g1_i2:71-814	182.8	181
611258at33208	Duplicated	TRINITY_DN3461_c0_g1_i5:71-814	182.8	181
611258at33208	Duplicated	TRINITY_DN3461_c0_g1_i11:266-949	175.3	176
611279at33208	Complete	TRINITY_DN30465_c0_g1_i1:395-1138	214.9	216
611373at33208	Complete	TRINITY_DN6868_c0_g1_i1:49-408	128.5	93
611891at33208	Duplicated	TRINITY_DN4461_c0_g1_i13:530-883	62.9	89
611891at33208	Duplicated	TRINITY_DN4461_c0_g1_i14:142-495	62.9	89
611891at33208	Duplicated	TRINITY_DN4461_c0_g1_i18:530-883	62.9	89
611891at33208	Duplicated	TRINITY_DN4461_c0_g1_i21:142-495	62.9	89
611891at33208	Duplicated	TRINITY_DN4461_c0_g1_i9:598-951	62.9	89
612760at33208	Duplicated	TRINITY_DN1341_c0_g1_i1:179-466	136.4	86
612760at33208	Duplicated	TRINITY_DN1341_c0_g1_i2:148-435	136.4	86
612760at33208	Duplicated	TRINITY_DN1341_c0_g1_i3:127-414	136.4	86
612825at33208	Duplicated	TRINITY_DN13726_c0_g1_i1:271-1176	119.3	161
612825at33208	Duplicated	TRINITY_DN13726_c0_g1_i2:271-1176	119.3	161
613522at33208	Duplicated	TRINITY_DN5630_c0_g1_i2:200-955	133.5	215
613522at33208	Duplicated	TRINITY_DN5630_c0_g1_i1:200-955	132.4	215
613580at33208	Complete	TRINITY_DN32455_c0_g1_i1:57-1601	190.5	314
613851at33208	Duplicated	TRINITY_DN29808_c0_g1_i2:125-529	107.5	107
613851at33208	Duplicated	TRINITY_DN29808_c0_g1_i3:79-483	107.5	107
614305at33208	Fragmented	TRINITY_DN167251_c0_g1_i1:1-276	72.0	74
615531at33208	Complete	TRINITY_DN2228_c0_g1_i1:426-752	121.5	84
615585at33208	Complete	TRINITY_DN8085_c0_g1_i1:196-564	115.8	81
615840at33208	Duplicated	TRINITY_DN17246_c0_g1_i3:96-554	46.9	85
615840at33208	Duplicated	TRINITY_DN17246_c0_g1_i5:110-568	46.9	85
615840at33208	Duplicated	TRINITY_DN17246_c0_g1_i4:110-568	45.5	85
616120at33208	Complete	TRINITY_DN4819_c0_g1_i1:109-468	113.1	105
616149at33208	Duplicated	TRINITY_DN14350_c0_g1_i2:204-584	99.6	80
616149at33208	Duplicated	TRINITY_DN14350_c0_g1_i3:66-446	99.6	80
616149at33208	Duplicated	TRINITY_DN14350_c0_g1_i7:177-557	99.6	80
616613at33208	Duplicated	TRINITY_DN22158_c0_g1_i1:295-675	149.6	75
616613at33208	Duplicated	TRINITY_DN22158_c0_g1_i2:302-682	149.6	75
616613at33208	Duplicated	TRINITY_DN22158_c0_g1_i5:813-1193	149.6	75
616716at33208	Duplicated	TRINITY_DN121341_c0_g1_i1:61-504	162.4	123
616716at33208	Duplicated	TRINITY_DN1071_c0_g1_i3:215-643	150.7	122
616716at33208	Duplicated	TRINITY_DN1071_c0_g1_i5:215-643	150.7	122
617020at33208	Complete	TRINITY_DN9317_c0_g1_i1:121-936	195.7	189
617441at33208	Complete	TRINITY_DN3678_c0_g1_i1:1201-1536	161.9	78
617522at33208	Duplicated	TRINITY_DN2030_c0_g1_i1:70-552	80.4	97
617522at33208	Duplicated	TRINITY_DN2030_c0_g1_i3:70-552	80.4	97
617522at33208	Duplicated	TRINITY_DN2030_c0_g1_i4:70-552	80.4	97
617667at33208	Duplicated	TRINITY_DN4587_c0_g1_i1:100-387	128.6	81
617667at33208	Duplicated	TRINITY_DN4587_c0_g1_i2:100-387	128.6	81
618339at33208	Duplicated	TRINITY_DN5737_c0_g1_i1:76-381	140.8	82
618339at33208	Duplicated	TRINITY_DN5737_c0_g1_i2:76-381	140.8	82
618339at33208	Duplicated	TRINITY_DN5737_c0_g1_i3:76-381	140.8	82
618421at33208	Complete	TRINITY_DN8856_c0_g1_i1:92-469	96.5	95
618516at33208	Duplicated	TRINITY_DN7031_c0_g1_i3:126-731	151.0	134
618516at33208	Duplicated	TRINITY_DN7031_c0_g1_i1:126-731	151.0	134
618516at33208	Duplicated	TRINITY_DN7031_c0_g1_i2:126-731	149.5	134
618986at33208	Duplicated	TRINITY_DN496_c1_g1_i1:597-917	135.0	91
618986at33208	Duplicated	TRINITY_DN496_c1_g1_i2:597-917	135.0	91
618986at33208	Duplicated	TRINITY_DN496_c1_g1_i3:357-677	135.0	91
618986at33208	Duplicated	TRINITY_DN496_c1_g1_i4:324-644	135.0	91
619250at33208	Duplicated	TRINITY_DN28649_c0_g1_i3:38-1567	61.1	138
619250at33208	Duplicated	TRINITY_DN28649_c0_g1_i2:49-1590	61.0	138
619326at33208	Complete	TRINITY_DN2026_c0_g1_i1:107-457	116.7	90
619415at33208	Duplicated	TRINITY_DN4323_c0_g1_i11:314-847	153.6	136
619415at33208	Duplicated	TRINITY_DN4323_c0_g1_i10:314-847	152.8	134
619415at33208	Duplicated	TRINITY_DN4323_c0_g1_i6:314-847	152.8	134
619415at33208	Duplicated	TRINITY_DN4323_c0_g1_i9:314-847	152.8	134
619415at33208	Duplicated	TRINITY_DN4323_c0_g1_i4:314-865	152.6	134
620546at33208	Complete	TRINITY_DN34058_c1_g1_i1:75-785	129.9	136
620753at33208	Complete	TRINITY_DN15834_c0_g1_i1:96-539	118.5	114
621585at33208	Complete	TRINITY_DN373_c0_g1_i1:261-650	110.1	104
621808at33208	Duplicated	TRINITY_DN14228_c0_g1_i10:534-839	169.4	81
621808at33208	Duplicated	TRINITY_DN14228_c0_g1_i2:548-853	169.4	81
621808at33208	Duplicated	TRINITY_DN14228_c0_g1_i3:549-854	169.4	81
621808at33208	Duplicated	TRINITY_DN14228_c0_g1_i7:548-853	169.4	81
622156at33208	Duplicated	TRINITY_DN16734_c0_g1_i14:83-637	136.1	116
622156at33208	Duplicated	TRINITY_DN16734_c0_g1_i12:461-1018	136.0	116
622156at33208	Duplicated	TRINITY_DN16734_c0_g1_i1:398-955	136.0	116
622156at33208	Duplicated	TRINITY_DN16734_c0_g1_i5:443-1000	136.0	116
622156at33208	Duplicated	TRINITY_DN16734_c0_g1_i7:83-640	136.0	116
622156at33208	Duplicated	TRINITY_DN16734_c0_g1_i9:398-955	136.0	116
622172at33208	Complete	TRINITY_DN3758_c0_g1_i1:74-511	72.3	113
622270at33208	Duplicated	TRINITY_DN11625_c0_g1_i1:958-1320	174.5	94
622270at33208	Duplicated	TRINITY_DN11625_c0_g1_i2:603-965	174.5	94
622270at33208	Duplicated	TRINITY_DN11625_c0_g1_i3:959-1321	174.5	94
622270at33208	Duplicated	TRINITY_DN11625_c0_g1_i4:960-1322	174.5	94
622461at33208	Duplicated	TRINITY_DN8395_c2_g1_i1:98-442	179.3	98
622461at33208	Duplicated	TRINITY_DN8395_c2_g1_i2:98-442	179.3	98
622461at33208	Duplicated	TRINITY_DN8395_c2_g1_i3:98-442	179.3	98
622461at33208	Duplicated	TRINITY_DN29407_c0_g1_i1:51-392	175.5	100
622560at33208	Duplicated	TRINITY_DN46884_c0_g2_i1:68-541	198.1	133
622560at33208	Duplicated	TRINITY_DN97380_c0_g1_i1:39-473	175.0	122
623138at33208	Duplicated	TRINITY_DN2462_c0_g1_i1:69-413	124.8	97
623138at33208	Duplicated	TRINITY_DN2462_c0_g1_i2:69-413	124.8	97
623324at33208	Duplicated	TRINITY_DN22686_c0_g2_i3:79-522	201.6	117
623324at33208	Duplicated	TRINITY_DN22686_c0_g2_i4:79-522	201.6	117
623324at33208	Duplicated	TRINITY_DN169039_c0_g1_i1:2-430	186.9	115
623444at33208	Complete	TRINITY_DN1837_c0_g1_i2:573-1163	202.1	169
623995at33208	Complete	TRINITY_DN10616_c0_g1_i1:344-571	107.9	67
625077at33208	Duplicated	TRINITY_DN2229_c0_g1_i1:226-597	144.7	103
625077at33208	Duplicated	TRINITY_DN2229_c0_g1_i2:226-597	144.7	103
625091at33208	Duplicated	TRINITY_DN12038_c0_g1_i1:158-472	68.0	76
625091at33208	Duplicated	TRINITY_DN12038_c0_g1_i2:138-452	68.0	76
